Filename,Paragraph
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"LR images of the six ﬁelds, made in Stokes I, are dis- played in Fig. 1 as contour images. HR images of these ﬁelds made in Stokes I are displayed in Fig 2. The images have not been corrected for the attenuation due to the primary beam and have not been deconvolved. The primary beam regions are indicated in the images as dotted circles repre- senting the location of the ﬁrst null of the primary beams, these have radii of 7 arcmin. We have derived the weighted rms intensity in these images by weighting the image pixel intensities by the value of the primary beam at the pixel locations. These image rms computed for the individual LR images and HR images are listed in Table. 3."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Most radio sources in the sky have extremely small, if any, circular polarization. Therefore, Stokes V images are expected to be almost entirely thermal noise images. This noise is uniform over synthesized images and does not follow any taper due to the primary beam. We have constructed Stokes-V LR and HR images of the six ﬁelds and computed the image rms noise over large areas of the individual im- ages. The rms noise values are listed in Table 3. These represent our best estimates of the thermal noise compo- nent of the pixel variances in the images in Fig. 1 and 2. It may be noted that the mean variance in these Stokes V images is (24.2 µJy beam−1)2 for the LR images and (19.5 µJy beam−1)2 for the HR images. These are within 3 per cent of our estimates made above of the thermal noise based on our knowledge of the telescope parameters."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"in the case of the ﬁelds A2, B1, B2 and D1 some part of the excess variance will be due to the discrete sources seen in the corresponding HR images."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,We have developed an algorithm for modelling the discrete sources in the ﬁelds based on the HR images and used these to subtract a signiﬁcant part of the confusion. The inputs to the algorithm are the LR and HR images of any ﬁeld as well as the corresponding synthetic beams: the LR-PSF and HR-PSF images.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The algorithm iteratively identiﬁes point-source com- ponents in residual HR images. Whenever point sources are to be subtracted from any image, the corresponding syn- thesized beam (PSF) image, scaled in amplitude to have a peak equal to the point-source ﬂux density and shifted in sky position to the location of the component, is subtracted."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"New components are added to the component list in each iteration by locating the peak pixel in the residual HR im- age within 20 arcmin of the centre. An initial estimate of the ﬂux density and position of this new component is derived by ﬁtting a 7 × 7-pixel HR-PSF beam patch to a 7 × 7-pixel im- age patch around the position of the peak. Having updated the component list with this estimate for the parameters of the new component, the iteration ends by optimizing all the component parameters jointly by minimizing the variance in a residual HR image obtained by subtracting the compo- nents."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"In Table 4, we have listed the components identiﬁed in the six ﬁelds. It may be noted here that all components were constrained to be positive, and the estimation of com- ponent parameters did not use the LR images in any way. The residual LR and HR images obtained by subtracting these components are shown in Figs 3 & 4."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The rms of the pixel intensities in the residual LR and HR images, computed after weighting the pixels by the pri- mary beam, are also listed in Table 3. It may be noted that the variance in these residual images are, in every case, in excess of the variance in the corresponding Stokes V images. The ﬁeld B1 appears to have a signiﬁcant negative feature close to the image centre. Visual comparisons between the residual LR and HR residual images do not show any corre- spondence in the positions of the peaks in the images."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Figure 2. HR images of the six ﬁelds in Stokes I made using visibilities exceeding 1 kλ. Contours at 19.5 µJy beam−1 × (−6, −4, −2, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20)."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,All rms noise values are in µJy beam−1. The rms in Stokes I images were computed from primary-beam weighted intensities.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"as weights. Before subtracting the confusion models, the mean variance was (51.7 µJy beam−1)2 in the HR and (117.1 µJy beam−1)2 for the LR images; after confusion subtraction, the mean variances were (25.0 µJy beam−1)2 for the HR and (52.0 µJy beam−1)2 for the LR images. The weighted mean thermal noise (Stokes V image variance) is (19.4 µJy beam−1)2 for the HR and (24.1 µJy beam−1)2 for the LR images. The ‘excess’ variance is (15.8 µJy beam−1)2 for the HR and (46.1 µJy beam−1)2 for the LR images."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"scale as (dN/dS) ∼ S−2.3, the variance contribution from sources in logarithmic intervals in ﬂux density would scale as σ2 ∼ S0.7, implying that weak sources below this range — which may be expected to be present in large numbers in every synthesized beam — would contribute little to the image variance. Our ﬁelds are selected to be devoid of strong sources exceeding 0.5 mJy."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"For the simulations, weighted-mean synthesized beam patterns were computed by combining all the visibilities (of all the six ﬁelds) and computing LR and HR synthe- sized beams for the combined data base. In each simulation, the sources were convolved by these beam patterns to pro- duce separate LR and HR images. Thermal noise, whose autocorrelation was consistent with the square of the cor- responding synthesized beam patterns, and with variance (19.4 µJy beam−1)2 for the HR and (24.1 µJy beam−1)2 for the LR images, were added to the simulated images."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The simulated images were processed by the same algo- rithm, described in section 3.1, to subtract discrete source confusion. The residual LR images had a mean variance of (58.8 µJy beam−1)2 whereas the HR images had a mean variance of (24.5 µJy beam−1)2. We have grouped the sim- ulations in lots of six, to simulate our observations of six independent ﬁelds, and computed the mean residual vari- ance in the groups of six ﬁelds. Their distribution implies that the observed rms pixel intensity, when computed as an average over six residual LR ﬁelds, may be expected to have a ±1-σ spread of 50.8–65.8 µJy beam−1. The corre- sponding ±1-σ spread in the HR image rms values is 23.2– 25.6 µJy beam−1. The observed values of the rms pixel in- tensity as computed from the residual LR and HR images are 52.0 µJy beam−1 and 25.0 µJy beam−1 and lie within the expected ±1-σ spreads."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,dN dS when scaled to 8.7 GHz. S40 µJy denotes the ﬂux density in units of 40 µJy and the errors in the normalization and in the index are for a power-law ﬁt that has the ﬂux density S normalized to 40 µJy.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The conclusion we make from the simulations is that the ‘excess’ variance we observe in the LR as well as HR images, after subtracting the derived confusion models, is consistent with the ‘excess’ expected from undetected weak sources. All of the ‘excess’ variance may be attributed to unsubtracted confusion."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Figure 3. LR images of the six ﬁelds in Stokes I with the sources listed in Table 4 subtracted. Contours at 24.2 µJy beam−1 × (−8, −7, −6, −5, −4, −3, −2, 2, 3, 4, 5). Using equation 10, we may regard these images as representing contours of brightness temperature at 28.7 µK × (−8, −7, −6, −5, −4, −3, −2, 2, 3, 4, 5)."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Figure 4. HR images of the six ﬁelds in Stokes I after subtracting the sources listed in Table 4. Contours at 19.5 µJy beam−1 × (−4, −3, −2, 2, 3, 4). From the telescope ﬁlter function corresponding to the HR beam, we derive the relation ∆S = 0.15Qf lat. Using this factor, the contours may be regarded as being at 131 µK × (−4, −3, −2, 2, 3, 4)."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Figure 5. LR and HR images of the B1 OFFSET ﬁeld. The ﬁeld centre is shifted 2.2 arcmin from the centre of the B1 ﬁeld. No sources have been subtracted. Contours at 40 µJy beam−1 × (−6, −5, −4, −3, −2, 2, 3, 4, 5, 6). The position of the possible negative decrement is indicated by the star symbol in the LR image. We may regard these images as representing contours of brightness temperature at (−6, −5, −4, −3, −2, 2, 3, 4, 5, 6) × 47 µK for the LR image and 270 µK for the HR image."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Field B1, shown in Fig. 4, shows no evidence for any nega- tive at this sky position: the HR image value at the position of the negative (in the LR image) is 70 µJy beam−1."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,It may be noted here that the negative peak in the LR image of the residual B1 ﬁeld (Fig. 3) does not appear to have the sidelobe pattern expected for an unresolved nega- tive source: this means that either the negative source has structure on this scale or that the negative arises from a chance superposition of negative sidelobes of weak confus- ing sources in the ﬁeld.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"We have examined the residual LR images created by our simulations to infer the decrements that may be ex- pected from the negative sidelobes of residual unsubtracted positive confusing sources in the ﬁelds. We ﬁnd that one in six ﬁelds may be expected to have a decrement exceeding −250 µJy beam−1. A decrement of the magnitude observed in Field B1, which is −206 µJy beam−1, may be expected in 35 per cent of the observed ﬁelds. The simulations indicate that the observed decrement in B1 may well be owing to residual confusion."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"With the aim of examining the reality of this fea- ture, we made a separate observation of the ﬁeld with the ATCA antennae pointed towards position RA(J2000) = 01h 43m 37.s36, Dec.(J2000) = −50◦ 58′ 27.′′33. This ﬁeld centre was oﬀset 2.′2 (−127′′ in RA and −32′′ in Dec) from the previous pointing centre. We refer to this ﬁeld centre as B1 OFFSET. The 253 µJy source detected in the HR image of the B1 ﬁeld is now 3.2 arcmin from the ﬁeld cen- tre and may be expected to appear in the HR image of the B1 OFFSET ﬁeld with a ﬂux density of 120 µJy. Because the shift corresponds to about 40 per cent of the primary beam FWHM, we may expect a signiﬁcant change in the im- age ﬂuctuations that arise from the numerous weak sources in the sky. The position of the negative peak, which was seen in the residual B1 image, should now be 1.8 arcmin from the new ﬁeld centre. Correcting for the attenuation due to the primary beam, we may expect the negative to appear with a value −159 µJy beam−1."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Because the B1 OFFSET image has not conﬁrmed the decrement, and because the decrement in the B1 ﬁeld does not have the sidelobe structure expected, we are led to ques- tion the reality of the decrement. We hypothesize that the decrement probably arises as a result of (i) weak confusion in the LR B1 image, and (ii) as a result of errors in the pa- rameter estimates of the strong confusing source seen in the HR image of ﬁeld B1: these errors may be due to confusion in the HR image."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,due to the primary beam. These values for the peak decre- ments may be considered limits on the magnitude of any decrements in the ﬁelds for comparisons with models pre- dicting S-Z source counts in blank sky regions.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"It may be noted here that the peak decrements listed in Table 5 for the ﬁelds A2, D1 and, in particular, B2 appear similar to the decrement listed for ﬁeld B1. However, the peak decrements seen in the A2, D1 and B2 ﬁelds are all located almost 3 arcmin from the ﬁeld centres and appear (in images prior to corrections for the attenuation due to the primary beam) at levels less than 4 times the thermal rms noise. On the other hand, the decrement in the B1 ﬁeld is seen at a level 7.5 times the rms thermal noise and is located 0.5 arcmin from the ﬁeld centre."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The sky area searched for decrements, in Table 5, is six ﬁelds of size 3 arcmin in radius, corresponding to a total of 0.05 degrees2. The limit to the magnitude of decrements in this sky area is about 0.2 mJy at 8.7 GHz."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The Sunyaev-Zeldovich decrement in the CMB bright- ness temperature has been detected along the lines of sight to several clusters of galaxies (see Birkinshaw 1998 for a recent review). For example, an interferometric image of the high-redshift cluster CL 0016+16 (z = 0.541) with a beam of arcmin size showed a decrement corresponding to −426 µK, at lower redshifts, Abell 773 has been seen to show a −312 µK dip (Carlstrom, Joy & Grego 1996). The S-Z decrements detected towards clusters of galaxies in target- ted observations have yielded central decrements of several hundred µK. The decrement observed along lines of sight through the centre of a cluster depends on the integral of the thermal gas pressure along the path and is independent of the distance to the cluster; therefore, it is unlikely that any rich cluster of galaxies lies in the surveyed region."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Several authors have estimated the CMB anisotropies caused by cosmological populations of clusters of galaxies (Markevitch et al. 1994; Bartlett & Silk 1994; Barbosa et al. 1996). Bartlett et al. (1998) estimate the S-Z source counts at 0.75 mm wavelength adopting the Press-Schechter for- malism for the mass function and normalizing the matter density power spectrum to the present day cluster abun- dances as measured by the X-ray temperature distribution function. The limit from the ATCA observations translates to a limit of 30 mJy ﬂux density at 0.75 mm wavelength. In an Ω0 = 1 universe, we may expect about 0.1 sources in the ATCA survey region; in an Ω0 = 0.2 universe the expecta- tion is about 1 source. The ATCA survey places constraints on models with Ω0 < 0.2."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Two separate interferometric images made of sky re- gions devoid of obvious clusters appear to have detected decrements. Jones et al. (1997) report a −410 µJy integrated decrement in a Ryle-telescope (RT) image, containing a pair of quasars, made with a 110′′ × 175′′ beam at a frequency of 15 GHz. A second ﬁeld showed no decrement. These corre- spond to one ∼ 20 mJy S-Z source at 0.75 mm wavelength in 0.034 degree2 sky area. Richards et al. (1997) report a −27 µJy integrated ﬂux density feature in their 30′′ resolu- tion Very-large-array (VLA) images at 8.4 GHz. A separate VLA ﬁeld observed previously showed no such decrement. The VLA results correspond to one 4 mJy source at 0.75 mm in a sky area of 0.018 degree2. These limits, as well as re- sults from the SuZIE (Church et al. 1997) and and OVRO RING experiments (Myers et al. 1993) are compared with the expected S-Z source counts by Bartlett et al. (1998)."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The constraints imposed on the source counts by the ATCA survey are the same as those inferred from the other experiments. It may be noted, however, that (i) the ATCA survey region considerably exceeds the sky areas covered in the other interferometric imaging surveys, and (ii) the ATCA survey is truly a ‘blank ﬁeld’ search as against the RT images which were made towards ﬁelds known to have quasars. We would also like to point out that the residual variance in the ﬁelds are dominated by, and consistent with, the expectations from residual unsubtracted confusion: con- straining the S-Z source counts to be limited to the allowed residual variance, after accounting for the variance from weak unsubtracted confusion, will be expected to provide better limits on S-Z sources and hence on allowed cosmolog- ical models."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Some CMB anisotropies may be modelled as being Gaus- sian random in their temperature distribution. As discussed earlier, these anisotropies are usually (and completely) de- scribed by the power spectrum which is the distribution of l(l + 1)Cl in l-space. The complex spectral amplitudes at diﬀerent multipole orders are assumed to be random phase and the ﬂuctuations on diﬀerent scales are assumed to be uncorrelated."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,The normalization Qf lat is referred to as the quadrupole normalization because (∆T )2 = (Qf lat)2 for l = 2 implying that Qf lat is the rms of the quadrupole anisotropy.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,Figure 6. ATCA telescope ﬁlter function corresponding to the sky variance estimate that was derived as a weighted mean of the variances in the six LR residual images.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"It may be noted here that the aperture illumination of the ATCA antenna — apart from the visibility-domain (u, v)-track of the 30.6 m baseline — determines the shape of the TFF proﬁle. We have modelled the primary-beam pattern in the aperture domain taking into account the cen- tral blockage of the Cassegrain optics and a radial aperture illumination proﬁle. The parameters were determined from measurements of the beam pattern."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The visibility data on the six ﬁelds have been used to construct LR images in Stokes Q and U in a search for po- larized anisotropies on arcmin scales. The image rms were computed separately for the six ﬁelds after weighting the image intensities by the antenna primary-beam pattern and these values are listed in Table 6. As discussed earlier, the expected image rms due to thermal noise may be derived from the corresponding Stokes V images and these values are also listed in the table for comparison."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,We have used the thermal-noise variances (variance in the corresponding Stokes V images) as weighting factors and computed the mean variance in the Stokes Q images to be (22.2 µJy beam−1)2 and that in the Stokes U images to be (21.8 µJy beam−1)2. The weighted-mean thermal noise is 24.1 µJy beam−1. There does not appear to be any ‘excess’ variance in the polarized intensity images.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Examining the images without any correction for the primary-beam attenuation, the image intensities within the main lobes of the primary beams (within 7 arcmin of the image centres) are seen to be in the range +86– −81 µJy beam−1. Simulations of LR images that contain exclusively a thermal-noise variance of 24.1 µJy beam−1 re- veals that the image intensities may be expected to span the range ±82 µJy beam−1 in any random sample contain- ing 12 images. We conclude that the Stokes Q and U images of the six ﬁelds do not contain any features apart from those expected due to thermal noise."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,Figure 7. Likelihood functions — derived from simulations — that refer to the case of the Stokes Q and U images where there is no signiﬁcant discrete source confusion. The dotted line represents the probability distribution of the thermal-noise contribution to the observed image variance. The dashed line is the distribution expected for the CMB variance contribution assuming Qf lat = 16 µK. The continuous line is the convolution of these two curves and represents the likelihood of obtaining any observed variance conditional on Qf lat = 16 µK.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,All rms noise values are in µJy beam−1. The rms in these Stokes Q and U images were computed from pixel intensities weighted by the primary beam.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,shown in Fig. 7. The result of the convolution represents the likelihood of observing any variance value assuming CMB anisotropy with Qf lat = 16 µK.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"We use the likelihood-ratio test to derive upper limits on any polarized anisotropy in the CMB on arcmin scales. The null hypothesis IH1 is that Qf lat is zero in the l-space window covered by the ATCA TFF and that the observed LR images in polarized intensity have only thermal-noise variance. The likelihood function IP(σ2 obs | 0) is the probability that the observed variance is σ2 obs conditional on Qf lat = 0 and is given by the dotted line in Fig. 7. If we make the hypothesis IH2 that the CMB anisotropy has a ﬂat-band power Qf lat in addition to the expected thermal noise, the likelihood function IP(σ2 obs | Qf lat) gives the probability distribution of the observed variance. For the particular case of Qf lat = 16 µK, this likelihood function is given by the continuous curve in Fig. 7."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The decision variance is the observed variance σ2 obs. If we make the hypothesis IH2 that the CMB anisotropy has a ﬂat-band power exceeding Qf lat, the probability of rejecting this hypothesis when it is true is given by the integral of the likelihood function IP(σ2 obs | Qf lat) up to the decision variance σ2 obs. This integral is referred to as the size α of the test of hypothesis IH2; 1 − α is the conﬁdence with which the observations with variance σ2 obs reject the hypothesis. The probability of accepting the hypothesis IH2 when the null hypothesis IH1 is true deﬁnes the quantity 1 − β, where β is referred to as the power of the test."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,Figure 8. Likelihood functions — derived from simulations which include discrete-source confusion as well as thermal noise — that refer to the case of the Stokes I images. The dotted line represents the probability distribution of the combined contribution to the image variance from thermal noise + residual confusion. The dashed line is the distribution expected for the CMB variance contribution assuming Qf lat = 28 µK. The continuous line is the convolution of these two curves and represents the likelihood of obtaining any observed variance conditional on Qf lat = 28 µK.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"decision variance to reject hypotheses, the tests will have powers β < 0.5. If choose to adopt the thermal-noise vari- ance of (24.1 µJy beam−1)2 as the decision variance; this will yield tests with power β = 0.5. With this choice, we reject the hypothesis that Qf lat exceeds 16 µK with 95 per cent conﬁdence. Adopting, instead, the observed Stokes Q variance of (22.2 µJy beam−1)2 as the decision variance, we conclude that Qf lat < 11 µK with 95 per cent conﬁdence; this test has a power β = 0.23. The corresponding limit based on the observed variance of (21.8 µJy beam−1)2 in Stokes U is Qf lat < 10 µK with 95 per cent conﬁdence and power β = 0.17."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,to thermal noise and the unsubtracted confusion. This is consistent with the observed variance in the residual images and we conclude that there is no evidence in the LR images for any CMB anisotropy contribution.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,images also have a signiﬁcant variance in excess of the expected thermal noise — (25.0 µJy beam−1)2 as compared to the (19.4 µJy beam−1)2 thermal noise contribution — and this is also consistent with the simulations which predict a vari- ance (24.4±1.2 µJy beam−1)2 for the combined contribution from thermal noise and residual confusion.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"We derive limits on ﬂat-band CMB anisotropies in total in- tensity from the LR images of the six surveyed ﬁelds. The residual images, shown in Fig. 3, are expected to have contri- butions from (i) the telescope thermal noise, (ii) ﬂuctuations due to residual unsubtracted weak sources in the ﬁelds and (iii) any CMB anisotropy. The weighted mean of the vari- ances in the six residual LR Stokes I images was derived to be (52.0 µJy beam−1)2. As discussed earlier, the tele- scope thermal noise variance contribution is estimated to be (24.1 µJy beam−1)2 from the LR Stokes V images and, therefore, there is a signiﬁcant variance in the observed im- ages apart from the thermal noise."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"We assume that the sky ﬂuctuations due to any CMB anisotropy is uncorrelated with the ﬂuctuations due to ther- mal noise and residual confusion. The simulations described in section 3.2, which provided random samples of images containing the expected contributions from thermal noise and residual confusion, were used to derive the expected distribution of image variance conditional on Qf lat = 0. This distribution, IP(σ2 obs | 0), is shown as the dotted line in Fig. 8 and represents the likelihood function for the null hypothesis IH1. The distribution function for the image vari- ance contribution from a ﬂat-band CMB anisotropy with Qf lat = 28 µK is shown in Fig. 8 as a dashed line. The convolution of the two yields the continuous line in the ﬁg- ure and represents the likelihood function IP(σ2 obs | Qf lat) for the particular assumption that Qf lat = 28 µK. The ob- served variance in the Stokes I images, (52.0 µJy beam−1)2, rejects the hypothesis that Qf lat exceeds 28 µK with 95 per cent conﬁdence."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The 4-year COBE observations of CMB anisotropy (Ben- nett et al. 1996) correspond to a ﬂat-band spectral power of Qf lat = 18 µK in the multipole range 2 <∼ l <∼ 20. Sev- eral experiments measuring anisotropies in l-space windows with centres located at multipoles up to a few hundred have reported detections corresponding to much greater spectral powers (see the website www.sns.ias.edu/∼max/cmb/experiments.html maintained by Max Tegmark for a compilation of experimen- tal results). For example, the recent Python V results (Coble et al. 1999) report band powers rising from Qf lat = 15 to 63 µK over the multipole range l = 50 to 200."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"At multipoles exceeding l ∼ 103, there are no reports to date of the detection of Gaussian anisotropies in the CMB; observations have, however, detected isolated ‘holes’ in the CMB towards clusters of galaxies. As discussed earlier, the tentative detections of ‘holes’ in ‘blank ﬁelds’ are also pre- sumably owing to the S-Z eﬀect in distant clusters. The SuZIE experiment (Ganga et al. 1997) limit Qf lat < 27 µK at the 2-σ level in the multipole window l = 1330–3670. Ryle telescope observations of the Lynx 2 ﬁeld (Jones 1998) limit Qf lat < 12 µK, or ∆T /T < 6.6 × 10−6, in the window 4300 < l < 8300 with 67 per cent conﬁdence. The OVRO NCP experiment (Readhead et al. 1989) limit ∆T /T < 1.7 × 10−5 at an angular scale of 2 arcmin. VLA images at 8.7 GHz limit ∆T /T < 2.0 × 10−5 at an angular scale of 1 arcmin (Partridge et al. 1997). The VLA images also limit the sky anisotropy in linearly polarized intensity to ∆T /T < 1.0 × 10−5 on the 1-arcmin scale."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"We have made sensitive observations of six ‘blank’ ﬁelds with the aim of examining the arcmin scale anisotropy in the CMB. After subtracting confusion models derived by higher resolution data, the residual images are consistent with the expected thermal noise and residual confusion from weak undetected sources. We do not believe we have detected any S-Z decrements in the blank ﬁelds. This database is useful for deriving constraints (i) on the gas in cosmological distribu- tions of clusters of galaxies, and (ii) on the CMB anisotropy power spectrum in total intensity and polarization at arcmin scales."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The variance in the images at 8.7 GHz is consistent with the expectations from thermal noise and the source counts at µJy ﬂux density levels derived by Windhorst et al. (1993). Assuming Gaussian-form CMB anisotropy with a ‘ﬂat’ spectrum, we derive 95 per cent conﬁdence upper limits of Qf lat < 10–11 µK in polarized intensity and Qf lat < 25 µK intensity. These correspond to upper limits on in total (∆T /TCM B) of 5.7–6.2 × 10−6 in polarized intensity and 1.4 × 10−5 in total intensity, where TCM B = 2.73 K and 1 ∆T = [l(l + 1)Cl/2π] 2 . The ATCA ﬁlter function peaks at l = 4700 and has half maximum values at l = 3350 and 6050."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"The ATCA observations are confusion limited and im- provements in detection capability require observations at higher frequencies where the confusion is less. The ATCA is currently being upgraded to operate in the 16–25 GHz band and a north spur is being added to the railtrack to allow 2-dimensional close-packed array conﬁgurations. As discussed in section 2, we expect the confusion noise to re- duce as ∆S ∼ ν −2.2, and observations at 18 GHz would have a confusion rms noise reduced by a factor 5 as com- pared to the current observations at 8.7 GHz. The angu- lar scale of the imaging would be reduced by a factor 2 to about 1 arcmin. High-brightness-sensitive observations with an ultra-compact ATCA at 18 GHz may improve limits on CMB anisotropy on arcmin scales. In particular, the upgrade would be useful in resolving the sub-structure in the X-ray gas of high-redshift clusters — detected in future blank-ﬁeld S-Z surveys — by imaging their S-Z decrement."
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,The Australia telescope is funded by the Commonwealth of Australia for operation as a National facility managed by CSIRO.
Processed_An_Australia_telescope_survey_for_CMB_anisotropies.txt,"Subramanian K., Barrow J.D., 1998, PRL, 81, 3575 The Australia Telescope, 1992, special issue of J. Electr. Electron."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"ABSTRACT We present the full source catalogue from the Australia Telescope 20 GHz (AT20G) Survey. The AT20G is a blind radio survey carried out at 20 GHz with the Australia Telescope Com- pact Array (ATCA) from 2004 to 2008, and covers the whole sky south of declination 0◦. The AT20G source catalogue presented here is an order of magnitude larger than any previ- ous catalogue of high-frequency radio sources, and includes 5890 sources above a 20 GHz ﬂux-density limit of 40 mJy. All AT20G sources have total intensity and polarisation mea- sured at 20 GHz, and most sources south of declination −15◦ also have near-simultaneous ﬂux-density measurements at 5 and 8 GHz. A total of 1559 sources were detected in polarised total intensity at one or more of the three frequencies."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"The completeness of the AT20G source catalogue is 91 per cent above 100 mJy beam−1 and 79 per cent above 50 mJy beam−1 in regions south of declination −15◦. North of −15◦, some observations of sources between 14 − 20 hr in right ascension were lost due to bad weather and could not be repeated, so the catalogue completeness is lower in this region. Each detected source was visually inspected as part of our quality control process, and so the reliability of the ﬁnal catalogue is essentially 100 per cent."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"We detect a small but signiﬁcant population of non-thermal sources that are either un- detected or have only weak detections in low-frequency catalogues. We introduce the term Ultra-Inverted Spectrum (UIS) to describe these radio sources, which have a spectral index α(5, 20) > +0.7 and which constitute roughly 1.2 per cent of the AT20G sample."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"The 20 GHz ﬂux densities measured for the strongest AT20G sources are in excellent agreement with the WMAP 5-year source catalogue of Wright et al. (2009), and we ﬁnd that the WMAP source catalogue is close to complete for sources stronger than 1.5 Jy at 23 GHz."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"Large-area high-frequency radio surveys are time-consuming, and as a result relatively few large scale surveys have been carried out."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"Those that have been completed are either deep but covering small areas, or shallow all-sky surveys. As a result, our knowledge of the high frequency (> 10 GHz) radio source population is poor."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"In addition to the scientiﬁc beneﬁts of studying the radio source population at high frequencies, large scale surveys are use- ful for foreground subtraction for Cosmic Microwave Background (CMB) experiments. Measurement of CMB anisotropies is lim- ited by contamination from astronomical foregrounds, both Galac- tic and extragalactic. To improve the efﬁciency of the component separation techniques, observations such as those of ESA’s Planck mission are performed on a broad spectral region ranging from a 100 GHz, few tenths to hundreds of GHz. At frequencies up to extragalactic radio sources are the major contaminants on angular scales smaller than 30 arcminutes (de Zotti et al. 2005), so identiﬁ- cation of radio sources at high frequencies is critical."
